"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241026","2호선","동대문역사문화공원(DDP)","16340","18747","20241029"
"20241026","4호선","동대문역사문화공원(DDP)","19692","17023","20241029"
"20241026","3호선","동대입구","11191","13203","20241029"
"20241026","경원선","동두천","1803","1815","20241029"
"20241026","경원선","동두천중앙","3277","3286","20241029"
"20241026","1호선","동묘앞","15107","15915","20241029"
"20241026","6호선","동묘앞","10638","10391","20241029"
"20241026","경인선","동암","15359","15319","20241029"
"20241026","경인선","동인천","14802","14550","20241029"
"20241026","4호선","동작(현충원)","2068","2351","20241029"
"20241026","9호선","동작(현충원)","2836","2785","20241029"
"20241026","경부선","두정","8196","7864","20241029"
"20241026","5호선","둔촌동","7780","7462","20241029"
"20241026","9호선2~3단계","둔촌오륜","1046","990","20241029"
"20241026","9호선","등촌","8854","8367","20241029"
"20241026","6호선","디지털미디어시티","10302","10395","20241029"
"20241026","공항철도 1호선","디지털미디어시티","8892","8173","20241029"
"20241026","경의선","디지털미디어시티","2678","2590","20241029"
"20241026","2호선","뚝섬","22910","22214","20241029"
"20241026","5호선","마곡","7577","7686","20241029"
"20241026","9호선","마곡나루(서울식물원)","10824","10725","20241029"
"20241026","공항철도 1호선","마곡나루(서울식물원)","5801","6200","20241029"
"20241026","일산선","마두","6338","6398","20241029"
"20241026","7호선","마들","12082","11057","20241029"
"20241026","경춘선","마석","3847","3809","20241029"
"20241026","5호선","마장","4839","4424","20241029"
"20241026","5호선","마천","5899","5652","20241029"
"20241026","5호선","마포","9790","9661","20241029"
"20241026","6호선","마포구청","13324","10778","20241029"
"20241026","중앙선","망우","7738","7418","20241029"
"20241026","6호선","망원","17996","19614","20241029"
"20241026","경원선","망월사","7556","7712","20241029"
"20241026","분당선","망포","11298","10231","20241029"
"20241026","분당선","매교","4085","4034","20241029"
"20241026","3호선","매봉","7892","7485","20241029"
"20241026","분당선","매탄권선","4376","4050","20241029"
"20241026","7호선","먹골","8835","8630","20241029"
"20241026","7호선","면목","12423","11247","20241029"
"20241026","4호선","명동","38597","42642","20241029"
"20241026","5호선","명일","7010","6771","20241029"
"20241026","경부선","명학","5802","5539","20241029"
"20241026","분당선","모란","18051","18300","20241029"
"20241026","8호선","모란","4658","4083","20241029"
"20241026","5호선","목동","13354","12994","20241029"
"20241026","8호선","몽촌토성(평화의문)","7578","8007","20241029"
"20241026","3호선","무악재","3603","3661","20241029"
"20241026","2호선","문래","16255","17554","20241029"
"20241026","경의선","문산","6562","6084","20241029"
"20241026","8호선","문정","11891","11831","20241029"
"20241026","분당선","미금","11978","12111","20241029"
"20241026","5호선","미사","16710","16788","20241029"
"20241026","4호선","미아(서울사이버대학)","13772","12533","20241029"
"20241026","4호선","미아사거리","24317","23000","20241029"
"20241026","안산선","반월","4117","3854","20241029"
"20241026","7호선","반포","6081","5604","20241029"
"20241026","5호선","발산","17621","19132","20241029"
"20241026","2호선","방배","11809","11903","20241029"
"20241026","5호선","방이","6875","6431","20241029"
"20241026","경원선","방학","9215","8691","20241029"
"20241026","5호선","방화","5717","5415","20241029"
"20241026","장항선","배방","1459","1359","20241029"
"20241026","경의선","백마","6145","5630","20241029"
"20241026","일산선","백석","9286","9310","20241029"
"20241026","경춘선","백양리","168","249","20241029"
"20241026","경인선","백운","6998","6678","20241029"
"20241026","6호선","버티고개","1878","2015","20241029"
"20241026","과천선","범계","26502","26106","20241029"
"20241026","경춘선","별내","2440","2020","20241029"
"20241026","경부선","병점","15290","15025","20241029"
"20241026","7호선","보라매","6065","6245","20241029"
"20241026","신림선","보라매","3449","3002","20241029"
"20241026","신림선","보라매공원","1634","1665","20241029"
"20241026","신림선","보라매병원","3775","3887","20241029"
"20241026","6호선","보문","6677","5949","20241029"
"20241026","우이신설선","보문","1515","1525","20241029"
"20241026","경원선","보산","3159","3151","20241029"
"20241026","분당선","보정","1935","1751","20241029"
"20241026","8호선","복정","7984","6568","20241029"
"20241026","분당선","복정","8","0","20241029"
"20241026","장항선","봉명","951","940","20241029"
"20241026","9호선2~3단계","봉은사","15022","15993","20241029"
"20241026","2호선","봉천","20392","18307","20241029"
"20241026","6호선","봉화산(서울의료원)","6412","6246","20241029"
"20241026","경인선","부개","7764","7099","20241029"
"20241026","경강선","부발","2601","2514","20241029"
"20241026","경인선","부천","33233","33686","20241029"
"20241026","서해선","부천종합운동장","2194","1744","20241029"
"20241026","경인선","부평","31610","34549","20241029"
"20241026","우이신설선","북한산보국문","5962","5188","20241029"
"20241026","우이신설선","북한산우이","6124","6336","20241029"
"20241026","6호선","불광","4512","4259","20241029"
"20241026","3호선","불광","15679","17291","20241029"
"20241026","7호선","사가정","14451","13852","20241029"
"20241026","4호선","사당","27569","25989","20241029"
"20241026","2호선","사당","42732","47530","20241029"
"20241026","경춘선","사릉","1980","1846","20241029"
"20241026","수인선","사리","4461","3765","20241029"
"20241026","9호선","사평","3025","2795","20241029"
"20241026","안산선","산본","15658","16366","20241029"
"20241026","8호선","산성","5914","5846","20241029"
"20241026","4호선","삼각지","6838","9189","20241029"
"20241026","6호선","삼각지","9072","7103","20241029"
"20241026","경강선","삼동","1819","1729","20241029"
"20241026","2호선","삼성(무역센터)","33454","33340","20241029"
"20241026","9호선2~3단계","삼성중앙","4056","3963","20241029"
"20241026","일산선","삼송","16741","15771","20241029"
"20241026","우이신설선","삼양","2043","2105","20241029"
"20241026","우이신설선","삼양사거리","2451","2266","20241029"
"20241026","9호선2~3단계","삼전","6406","5611","20241029"
"20241026","분당선","상갈","4895","4916","20241029"
"20241026","4호선","상계","17568","15922","20241029"
"20241026","7호선","상도","10264","9135","20241029"
"20241026","안산선","상록수","13990","13869","20241029"
"20241026","7호선","상봉","16826","16050","20241029"
"20241026","중앙선","상봉","6119","5731","20241029"
"20241026","6호선","상수","11411","13345","20241029"
"20241026","2호선","상왕십리","11638","10879","20241029"
"20241026","6호선","상월곡(한국과학기술연구원)","5048","4332","20241029"
"20241026","5호선","상일동","11096","10490","20241029"
"20241026","경춘선","상천","544","536","20241029"
"20241026","6호선","새절(신사)","10309","9742","20241029"
"20241026","9호선","샛강","3845","3418","20241029"
"20241026","신림선","샛강","1326","1672","20241029"
"20241026","경의선","서강대","2149","2013","20241029"
"20241026","5호선","서대문","10213","10220","20241029"
"20241026","경부선","서동탄","1310","1294","20241029"
"20241026","경원선","서빙고","2945","3141","20241029"
"20241026","신림선","서울대벤처타운","8820","7324","20241029"
"20241026","2호선","서울대입구(관악구청)","41439","39168","20241029"
"20241026","분당선","서울숲","14575","15201","20241029"
"20241026","1호선","서울역","54883","52252","20241029"
"20241026","경의선","서울역","1936","2087","20241029"
"20241026","4호선","서울역","9574","24808","20241029"
"20241026","경부선","서울역","12450","4344","20241029"
"20241026","공항철도 1호선","서울역","16794","16243","20241029"
"20241026","신림선","서울지방병무청","2349","2537","20241029"
"20241026","신림선","서원","2868","2400","20241029"
"20241026","경부선","서정리","9319","8143","20241029"
"20241026","2호선","서초","15581","14409","20241029"
"20241026","분당선","서현","20335","20406","20241029"
"20241026","6호선","석계","10432","10421","20241029"
"20241026","경원선","석계","7537","8151","20241029"
"20241026","경부선","석수","7645","7098","20241029"
"20241026","8호선","석촌","7594","9785","20241029"
"20241026","9호선2~3단계","석촌","9170","7642","20241029"
"20241026","9호선2~3단계","석촌고분","5859","5463","20241029"
"20241026","2호선","선릉","30728","27011","20241029"
"20241026","분당선","선릉","6235","9789","20241029"
"20241026","과천선","선바위","6490","5445","20241029"
"20241026","9호선","선유도","6276","5968","20241029"
"20241026","9호선2~3단계","선정릉","6030","6623","20241029"
"20241026","분당선","선정릉","3859","3922","20241029"
"20241026","경부선","성균관대","14159","13711","20241029"
"20241026","경강선","성남","880","882","20241029"
"20241026","2호선","성수","41553","47774","20241029"
"20241026","우이신설선","성신여대입구(돈암)","3414","3965","20241029"
"20241026","4호선","성신여대입구(돈암)","20315","19235","20241029"
"20241026","경부선","성환","4489","4083","20241029"
"20241026","경부선","세류","3284","3336","20241029"
"20241026","경부선","세마","3335","2879","20241029"
"20241026","경강선","세종대왕릉","514","540","20241029"
"20241026","수인선","소래포구","7095","7214","20241029"
"20241026","경인선","소사","8250","7565","20241029"
"20241026","경원선","소요산","6728","6667","20241029"
"20241026","우이신설선","솔밭공원","2456","2268","20241029"
"20241026","우이신설선","솔샘","4655","4119","20241029"
"20241026","경인선","송내","22130","21380","20241029"
"20241026","수인선","송도","2380","2190","20241029"
"20241026","5호선","송정","5729","5358","20241029"
"20241026","경부선","송탄","5513","5159","20241029"
"20241026","8호선","송파","7509","7047","20241029"
"20241026","9호선2~3단계","송파나루","5123","5286","20241029"
"20241026","분당선","수내","9730","9198","20241029"
"20241026","7호선","수락산","12051","11655","20241029"
"20241026","안산선","수리산","3458","3026","20241029"
"20241026","경의선","수색","2451","2298","20241029"
"20241026","분당선","수서","15577","16686","20241029"
"20241026","3호선","수서","18385","17661","20241029"
"20241026","경부선","수원","49527","53789","20241029"
"20241026","분당선","수원","8779","8135","20241029"
"20241026","분당선","수원시청","14477","16110","20241029"
